Time(s),COMMAND,RES,%CPU,%MEM
19.1,Suricata-Main,45788,73.7,2.3
19.1,top,3756,15.8,0.2
19.1,ksoftirqd/0,0,5.3,0.0
19.2,Suricata-Main,45788,80.0,2.3
19.2,top,3584,25.0,0.2
19.2,ksoftirqd/0,0,10.0,0.0
19.3,top,3632,11.1,0.2
19.3,systemd,12400,0.0,0.6
19.3,kthreadd,0,0.0,0.0
19.4,Suricata-Main,45788,71.4,2.3
19.4,top,3804,14.3,0.2
19.4,ksoftirqd/0,0,9.5,0.0
19.5,Suricata-Main,45788,46.7,2.3
19.5,top,3784,26.7,0.2
19.5,ksoftirqd/0,0,3.3,0.0
19.6,Suricata-Main,45788,69.6,2.3
19.6,top,3688,13.0,0.2
19.6,ksoftirqd/0,0,8.7,0.0
19.7,Suricata-Main,45788,75.0,2.3
19.7,top,3804,15.0,0.2
19.7,ksoftirqd/0,0,10.0,0.0
19.8,Suricata-Main,45788,66.7,2.3
19.8,top,3628,12.5,0.2
19.8,ksoftirqd/0,0,8.3,0.0
19.9,Suricata-Main,45788,54.5,2.3
19.9,top,3796,18.2,0.2
19.9,ksoftirqd/0,0,9.1,0.0
20.0,Suricata-Main,45788,57.9,2.3
20.0,top,3796,15.8,0.2
20.0,ksoftirqd/0,0,10.5,0.0
20.1,Suricata-Main,45788,50.0,2.3
20.1,ksoftirqd/0,0,16.7,0.0
20.1,top,3768,16.7,0.2
20.2,Suricata-Main,45788,52.6,2.3
20.2,ksoftirqd/0,0,10.5,0.0
20.2,top,3768,10.5,0.2
20.3,Suricata-Main,45788,52.6,2.3
20.3,top,3812,15.8,0.2
20.3,ksoftirqd/0,0,10.5,0.0
20.4,Suricata-Main,45788,68.4,2.3
20.4,ksoftirqd/0,0,10.5,0.0
20.4,top,3752,10.5,0.2
20.5,Suricata-Main,45788,84.2,2.3
20.5,top,3804,21.1,0.2
20.5,ksoftirqd/0,0,10.5,0.0
20.6,Suricata-Main,45788,54.5,2.3
20.6,ksoftirqd/0,0,9.1,0.0
20.6,top,3788,9.1,0.2
20.7,Suricata-Main,45788,65.0,2.3
20.7,top,3684,15.0,0.2
20.7,ksoftirqd/0,0,10.0,0.0
20.8,Suricata-Main,45788,126.3,2.3
20.8,top,3696,57.9,0.2
20.8,ksoftirqd/0,0,10.5,0.0
20.9,Suricata-Main,45788,78.9,2.3
20.9,top,3772,26.3,0.2
20.9,ksoftirqd/0,0,10.5,0.0
21.0,Suricata-Main,45788,68.4,2.3
21.0,ksoftirqd/0,0,15.8,0.0
21.0,top,3696,10.5,0.2
21.1,Suricata-Main,45788,72.2,2.3
21.1,awk,3120,22.2,0.2
21.1,ksoftirqd/0,0,11.1,0.0
21.2,Suricata-Main,45788,65.0,2.3
21.2,ksoftirqd/0,0,10.0,0.0
21.2,top,3800,10.0,0.2
21.3,Suricata-Main,45788,126.3,2.3
21.3,top,3748,57.9,0.2
21.3,ksoftirqd/0,0,10.5,0.0
21.4,Suricata-Main,45788,110.0,2.3
21.4,top,3800,45.0,0.2
21.4,ksoftirqd/0,0,10.0,0.0
21.5,Suricata-Main,45788,89.5,2.3
21.5,top,3768,42.1,0.2
21.5,ksoftirqd/0,0,10.5,0.0
21.6,Suricata-Main,45788,60.0,2.3
21.6,awk,3128,20.0,0.2
21.6,top,3752,15.0,0.2
21.7,Suricata-Main,45788,70.0,2.3
21.7,top,3744,20.0,0.2
21.7,awk,2948,20.0,0.1
21.8,Suricata-Main,45788,52.6,2.3
21.8,ksoftirqd/0,0,15.8,0.0
21.8,top,3800,10.5,0.2
21.9,Suricata-Main,45788,45.0,2.3
21.9,ksoftirqd/0,0,15.0,0.0
21.9,top,3796,15.0,0.2
22.0,Suricata-Main,45788,57.9,2.3
22.0,awk,3152,21.1,0.2
22.0,ksoftirqd/0,0,10.5,0.0
22.1,Suricata-Main,45788,70.0,2.3
22.1,ksoftirqd/0,0,15.0,0.0
22.1,top,3812,15.0,0.2
22.2,Suricata-Main,45788,73.7,2.3
22.2,awk,2940,47.4,0.1
