Time(s),COMMAND,RES,%CPU,%MEM
18.2,irqbalance,3588,4.3,0.2
18.2,systemd,12348,0.0,0.6
18.3,top,3764,31.8,0.2
18.3,kworker/u4:3-events_power_efficient,0,4.5,0.0
18.3,systemd,12348,0.0,0.6
18.4,top,3760,22.7,0.2
18.4,systemd,12348,0.0,0.6
18.4,kthreadd,0,0.0,0.0
18.5,top,3720,10.0,0.2
18.5,rcu_sched,0,5.0,0.0
18.5,awk,3156,5.0,0.2
18.6,top,3780,26.1,0.2
18.6,systemd,12348,0.0,0.6
18.6,kthreadd,0,0.0,0.0
18.7,top,3636,21.7,0.2
18.7,systemd,12348,0.0,0.6
18.7,kthreadd,0,0.0,0.0
18.8,top,3624,21.7,0.2
18.8,systemd,12348,0.0,0.6
18.8,kthreadd,0,0.0,0.0
18.9,top,3700,15.8,0.2
18.9,systemd,12348,0.0,0.6
18.9,kthreadd,0,0.0,0.0
19.0,top,3748,19.0,0.2
19.0,systemd,12348,0.0,0.6
19.0,kthreadd,0,0.0,0.0
19.1,top,3744,15.0,0.2
19.1,systemd,12348,0.0,0.6
19.1,kthreadd,0,0.0,0.0
19.2,top,3740,10.5,0.2
19.2,awk,3140,10.5,0.2
19.2,systemd,12348,0.0,0.6
19.3,top,3760,31.8,0.2
19.3,systemd,12348,0.0,0.6
19.3,kthreadd,0,0.0,0.0
19.4,top,3788,15.8,0.2
19.4,awk,3104,15.8,0.2
19.4,systemd,12348,0.0,0.6
19.5,top,3876,13.0,0.2
19.5,systemd,12348,0.0,0.6
19.5,kthreadd,0,0.0,0.0
19.6,top,3676,22.7,0.2
19.6,systemd,12348,0.0,0.6
19.6,kthreadd,0,0.0,0.0
19.7,top,3788,20.0,0.2
19.7,awk,3088,20.0,0.2
19.7,head,1008,5.0,0.1
19.8,top,3816,31.8,0.2
19.8,systemd,12348,0.0,0.6
19.8,kthreadd,0,0.0,0.0
19.9,top,3740,31.8,0.2
19.9,irqbalance,3588,9.1,0.2
19.9,systemd,12348,0.0,0.6
20.0,awk,2948,21.1,0.1
20.0,head,1112,15.8,0.1
20.0,top,3760,10.5,0.2
20.1,top,3760,27.3,0.2
20.1,systemd,12348,0.0,0.6
20.1,kthreadd,0,0.0,0.0
20.2,top,3864,15.0,0.2
20.2,awk,3112,5.0,0.2
20.2,systemd,12348,0.0,0.6
20.3,top,3808,21.7,0.2
20.3,systemd,12348,0.0,0.6
20.3,kthreadd,0,0.0,0.0
20.4,top,3780,11.1,0.2
20.4,systemd,12348,0.0,0.6
20.4,kthreadd,0,0.0,0.0
20.5,top,3776,23.5,0.2
20.5,systemd,12348,0.0,0.6
20.5,kthreadd,0,0.0,0.0
20.6,top,3740,22.7,0.2
20.6,systemd,12348,0.0,0.6
20.6,kthreadd,0,0.0,0.0
20.7,awk,3064,21.1,0.2
20.7,top,3832,15.8,0.2
20.7,systemd,12348,0.0,0.6
20.8,top,3596,22.7,0.2
20.8,ksoftirqd/0,0,4.5,0.0
20.8,systemd,12348,0.0,0.6
20.9,top,3788,21.1,0.2
20.9,awk,3164,21.1,0.2
20.9,head,1036,15.8,0.1
21.0,top,3756,26.1,0.2
21.0,systemd,12348,0.0,0.6
21.0,kthreadd,0,0.0,0.0
21.1,top,3780,30.4,0.2
21.1,rcu_sched,0,4.3,0.0
21.1,systemd,12348,0.0,0.6
21.2,top,3744,15.4,0.2
21.2,kworker/1:0-events,0,3.8,0.0
21.2,systemd,12348,0.0,0.6
21.3,top,3848,18.2,0.2
21.3,rcu_sched,0,4.5,0.0
21.3,systemd,12348,0.0,0.6
21.4,top,3732,20.0,0.2
21.4,awk,3100,15.0,0.2
21.4,systemd,12348,0.0,0.6
21.5,top,3808,26.1,0.2
21.5,ksoftirqd/0,0,4.3,0.0
21.5,systemd,12348,0.0,0.6
21.6,top,3748,18.2,0.2
21.6,systemd,12348,0.0,0.6
21.6,kthreadd,0,0.0,0.0
21.7,top,3572,20.8,0.2
21.7,systemd,12348,0.0,0.6
21.7,kthreadd,0,0.0,0.0
21.8,top,3768,22.7,0.2
21.8,systemd,12348,0.0,0.6
21.8,kthreadd,0,0.0,0.0
21.9,top,3628,27.3,0.2
21.9,systemd,12348,0.0,0.6
21.9,kthreadd,0,0.0,0.0
22.0,top,3776,30.4,0.2
22.0,systemd,12348,0.0,0.6
22.0,kthreadd,0,0.0,0.0
22.1,top,3740,20.0,0.2
22.1,awk,3176,15.0,0.2
22.1,kworker/0:0-events,0,5.0,0.0
22.2,top,3736,27.3,0.2
22.2,systemd,12348,0.0,0.6
22.2,kthreadd,0,0.0,0.0
22.3,top,3632,13.6,0.2
22.3,ksoftirqd/0,0,4.5,0.0
22.3,systemd,12348,0.0,0.6
22.4,top,3788,15.8,0.2
22.4,awk,3160,15.8,0.2
22.4,systemd,12348,0.0,0.6
22.5,top,3804,23.8,0.2
22.5,systemd,12348,0.0,0.6
22.5,kthreadd,0,0.0,0.0
22.6,top,3676,18.2,0.2
22.6,rcu_sched,0,4.5,0.0
22.6,systemd,12348,0.0,0.6
22.7,top,3740,15.8,0.2
22.7,awk,3156,15.8,0.2
22.7,systemd,12348,0.0,0.6
22.8,top,3788,27.3,0.2
22.8,ksoftirqd/0,0,4.5,0.0
22.8,systemd,12348,0.0,0.6
22.9,top,3744,15.0,0.2
22.9,awk,3136,15.0,0.2
22.9,head,1036,5.0,0.1
23.0,top,3792,21.7,0.2
23.0,systemd,12348,0.0,0.6
23.0,kthreadd,0,0.0,0.0
23.1,top,3768,26.1,0.2
23.1,systemd,12348,0.0,0.6
23.1,kthreadd,0,0.0,0.0
23.2,top,3700,20.8,0.2
23.2,systemd,12348,0.0,0.6
23.2,kthreadd,0,0.0,0.0
23.3,top,3756,30.4,0.2
23.3,ksoftirqd/0,0,4.3,0.0
23.3,systemd,12348,0.0,0.6
23.4,awk,3184,35.0,0.2
23.4,top,3768,15.0,0.2
23.4,head,1056,10.0,0.1
23.5,top,3752,34.8,0.2
23.5,systemd,12348,0.0,0.6
23.5,kthreadd,0,0.0,0.0
23.6,top,3704,16.7,0.2
23.6,systemd,12348,0.0,0.6
23.6,kthreadd,0,0.0,0.0
23.7,top,3760,20.8,0.2
23.7,systemd,12348,0.0,0.6
23.7,kthreadd,0,0.0,0.0
23.8,top,3616,26.1,0.2
23.8,systemd,12348,0.0,0.6
23.8,kthreadd,0,0.0,0.0
23.9,awk,3064,31.6,0.2
23.9,top,3776,21.1,0.2
23.9,head,1112,5.3,0.1
24.0,top,3776,25.0,0.2
24.0,ksoftirqd/0,0,4.2,0.0
24.0,systemd,12348,0.0,0.6
24.1,top,3804,30.4,0.2
24.1,systemd,12348,0.0,0.6
24.1,kthreadd,0,0.0,0.0
24.2,top,3800,22.7,0.2
24.2,systemd,12348,0.0,0.6
24.2,kthreadd,0,0.0,0.0
24.3,top,3740,16.7,0.2
24.3,awk,3188,16.7,0.2
24.3,rcu_sched,0,5.6,0.0
24.4,top,3776,20.0,0.2
24.4,systemd,12348,0.0,0.6
24.4,kthreadd,0,0.0,0.0
24.5,awk,3108,21.1,0.2
24.5,top,3636,15.8,0.2
24.5,systemd,12348,0.0,0.6
24.6,top,3868,23.8,0.2
24.6,systemd,12348,0.0,0.6
24.6,kthreadd,0,0.0,0.0
24.7,top,3772,15.8,0.2
24.7,awk,3092,10.5,0.2
