Time(s),COMMAND,RES,%CPU,%MEM
11.8,top,3796,15.0,0.2
11.8,ksoftirqd/0,0,5.0,0.0
11.9,Suricata-Main,47908,71.4,2.4
11.9,top,3568,14.3,0.2
11.9,ksoftirqd/0,0,9.5,0.0
12.0,Suricata-Main,47908,76.2,2.4
12.0,top,3768,19.0,0.2
12.0,ksoftirqd/0,0,9.5,0.0
12.1,Suricata-Main,47908,80.0,2.4
12.1,top,3792,15.0,0.2
12.1,ksoftirqd/0,0,10.0,0.0
12.2,Suricata-Main,47908,68.2,2.4
12.2,top,3800,18.2,0.2
12.2,ksoftirqd/0,0,9.1,0.0
12.3,Suricata-Main,47908,71.4,2.4
12.3,top,3704,9.5,0.2
12.3,ksoftirqd/0,0,4.8,0.0
12.4,Suricata-Main,47908,75.0,2.4
12.4,top,3716,15.0,0.2
12.4,ksoftirqd/0,0,5.0,0.0
12.5,Suricata-Main,47908,71.4,2.4
12.5,top,3616,19.0,0.2
12.5,ksoftirqd/0,0,14.3,0.0
12.6,Suricata-Main,47908,85.0,2.4
12.6,top,3740,20.0,0.2
12.6,ksoftirqd/0,0,5.0,0.0
12.7,Suricata-Main,47908,66.7,2.4
12.7,top,3772,14.3,0.2
12.7,ksoftirqd/0,0,9.5,0.0
12.8,Suricata-Main,47908,68.2,2.4
12.8,top,3868,18.2,0.2
12.8,ksoftirqd/0,0,9.1,0.0
12.9,Suricata-Main,47908,80.0,2.4
12.9,top,3760,15.0,0.2
12.9,ksoftirqd/0,0,10.0,0.0
13.0,Suricata-Main,47908,90.5,2.4
13.0,top,3776,33.3,0.2
13.0,ksoftirqd/0,0,9.5,0.0
13.1,Suricata-Main,47908,76.2,2.4
13.1,top,3696,19.0,0.2
13.1,ksoftirqd/0,0,9.5,0.0
13.2,Suricata-Main,47908,72.7,2.4
13.2,top,3688,13.6,0.2
13.2,ksoftirqd/0,0,9.1,0.0
13.3,Suricata-Main,47908,60.0,2.4
13.3,top,3788,16.0,0.2
13.3,ksoftirqd/0,0,8.0,0.0
13.4,Suricata-Main,47908,60.9,2.4
13.4,ksoftirqd/0,0,13.0,0.0
13.4,top,3704,13.0,0.2
13.5,Suricata-Main,47908,65.2,2.4
13.5,ksoftirqd/0,0,13.0,0.0
13.5,top,3796,13.0,0.2
13.6,Suricata-Main,47908,65.0,2.4
13.6,top,3748,15.0,0.2
13.6,ksoftirqd/0,0,10.0,0.0
