Time(s),COMMAND,RES,%CPU,%MEM
14.3,Suricata-Main,45788,63.6,2.3
14.3,top,3628,18.2,0.2
14.4,ksoftirqd/0,0,82.6,0.0
14.4,Suricata-Main,45788,56.5,2.3
14.4,top,3804,17.4,0.2
14.5,ksoftirqd/0,0,78.9,0.0
14.5,Suricata-Main,45788,63.2,2.3
14.5,top,3748,21.1,0.2
14.6,ksoftirqd/0,0,73.1,0.0
14.6,Suricata-Main,45788,46.2,2.3
14.6,top,3796,7.7,0.2
14.7,ksoftirqd/0,0,79.2,0.0
14.7,Suricata-Main,45788,58.3,2.3
14.7,top,3776,12.5,0.2
14.8,ksoftirqd/0,0,75.0,0.0
14.8,Suricata-Main,45788,58.3,2.3
14.8,top,3796,12.5,0.2
14.9,ksoftirqd/0,0,74.1,0.0
14.9,Suricata-Main,45788,44.4,2.3
14.9,top,3800,14.8,0.2
15.0,ksoftirqd/0,0,80.8,0.0
15.0,Suricata-Main,45788,42.3,2.3
15.0,top,3784,7.7,0.2
15.1,ksoftirqd/0,0,81.5,0.0
15.1,Suricata-Main,45788,51.9,2.3
15.1,top,3804,11.1,0.2
15.2,ksoftirqd/0,0,68.4,0.0
15.2,Suricata-Main,45788,68.4,2.3
15.2,top,3768,10.5,0.2
15.3,ksoftirqd/0,0,75.0,0.0
15.3,Suricata-Main,45788,42.9,2.3
15.3,top,3588,14.3,0.2
15.4,ksoftirqd/0,0,69.2,0.0
15.4,Suricata-Main,45788,46.2,2.3
15.4,top,3740,11.5,0.2
15.5,ksoftirqd/0,0,68.2,0.0
15.5,Suricata-Main,45788,63.6,2.3
15.5,top,3804,18.2,0.2
15.6,ksoftirqd/0,0,73.1,0.0
15.6,Suricata-Main,45788,53.8,2.3
15.6,top,3776,11.5,0.2
15.7,ksoftirqd/0,0,76.9,0.0
15.7,Suricata-Main,45788,53.8,2.3
15.7,top,3796,11.5,0.2
15.8,ksoftirqd/0,0,76.0,0.0
15.8,Suricata-Main,45788,64.0,2.3
15.8,top,3800,16.0,0.2
15.9,ksoftirqd/0,0,73.1,0.0
15.9,Suricata-Main,45788,50.0,2.3
15.9,top,3664,11.5,0.2
16.0,ksoftirqd/0,0,73.7,0.0
16.0,Suricata-Main,45788,73.7,2.3
16.0,top,3616,21.1,0.2
16.1,ksoftirqd/0,0,78.9,0.0
