Time(s),COMMAND,RES,%CPU,%MEM
12.8,top,3804,14.3,0.2
12.8,systemd,12840,0.0,0.6
12.8,kthreadd,0,0.0,0.0
12.9,top,3748,12.2,0.2
12.9,ksoftirqd/1,0,2.4,0.0
12.9,systemd,12840,0.0,0.6
13.0,top,3752,15.0,0.2
13.0,ksoftirqd/0,0,5.0,0.0
13.0,systemd,12840,0.0,0.6
13.1,awk,2920,60.0,0.1
13.1,top,3676,20.0,0.2
13.1,ksoftirqd/1,0,5.0,0.0
13.2,head,1036,40.0,0.1
13.2,top,3736,20.0,0.2
13.2,awk,3148,20.0,0.2
13.3,top,3752,18.2,0.2
13.3,systemd,12840,0.0,0.6
13.3,kthreadd,0,0.0,0.0
13.4,top,3660,17.1,0.2
13.4,ksoftirqd/1,0,2.9,0.0
13.4,kworker/u4:3-events_freezable_power_,0,2.9,0.0
13.5,top,3868,33.3,0.2
13.5,ksoftirqd/1,0,2.6,0.0
13.5,systemd,12840,0.0,0.6
13.6,top,3780,19.0,0.2
13.6,systemd,12840,0.0,0.6
13.6,kthreadd,0,0.0,0.0
13.7,top,3876,12.5,0.2
13.7,ksoftirqd/0,0,3.1,0.0
13.7,ksoftirqd/1,0,3.1,0.0
13.8,top,3792,20.0,0.2
13.8,systemd,12840,0.0,0.6
13.8,kthreadd,0,0.0,0.0
13.9,awk,3140,95.0,0.2
13.9,top,3708,20.0,0.2
13.9,head,1056,20.0,0.1
14.0,head,1036,80.0,0.1
14.0,awk,3116,25.0,0.2
14.0,top,3812,15.0,0.2
14.1,top,3628,5.0,0.2
14.1,ksoftirqd/1,0,2.5,0.0
14.1,systemd,12840,0.0,0.6
14.2,head,1040,55.0,0.1
14.2,awk,2936,25.0,0.1
14.2,top,3868,15.0,0.2
14.3,top,3764,10.3,0.2
14.3,ksoftirqd/1,0,3.4,0.0
14.3,systemd,12840,0.0,0.6
14.4,top,3756,7.7,0.2
14.4,ksoftirqd/0,0,2.6,0.0
14.4,ksoftirqd/1,0,2.6,0.0
14.5,top,3868,17.4,0.2
14.5,ksoftirqd/1,0,4.3,0.0
14.5,systemd,12840,0.0,0.6
14.6,top,3676,15.0,0.2
14.6,systemd,12840,0.0,0.6
14.6,kthreadd,0,0.0,0.0
14.7,top,3784,14.3,0.2
14.7,ksoftirqd/1,0,4.8,0.0
14.7,systemd,12840,0.0,0.6
14.8,head,1044,26.9,0.1
14.8,top,3756,15.4,0.2
14.8,ksoftirqd/1,0,3.8,0.0
14.9,top,3760,34.2,0.2
14.9,ksoftirqd/1,0,2.6,0.0
14.9,systemd,12840,0.0,0.6
15.0,top,3808,35.7,0.2
15.0,ksoftirqd/1,0,2.4,0.0
15.0,systemd,12840,0.0,0.6
15.1,top,3612,25.0,0.2
15.1,systemd,12840,0.0,0.6
15.1,kthreadd,0,0.0,0.0
15.2,top,3736,20.0,0.2
15.2,ksoftirqd/1,0,5.0,0.0
15.2,systemd,12840,0.0,0.6
15.3,head,1048,61.9,0.1
15.3,awk,3104,28.6,0.2
15.3,top,3812,23.8,0.2
15.4,top,3716,17.4,0.2
15.4,ksoftirqd/1,0,4.3,0.0
15.4,head,1040,4.3,0.1
15.5,top,3756,19.0,0.2
15.5,systemd,12840,0.0,0.6
15.5,kthreadd,0,0.0,0.0
15.6,top,3740,45.9,0.2
15.6,ksoftirqd/1,0,2.7,0.0
15.6,systemd,12840,0.0,0.6
15.7,top,3716,51.5,0.2
15.7,ksoftirqd/1,0,3.0,0.0
15.7,systemd,12840,0.0,0.6
15.8,top,3756,40.0,0.2
15.8,ksoftirqd/1,0,5.0,0.0
15.8,systemd,12840,0.0,0.6
15.9,top,3684,21.1,0.2
15.9,systemd,12840,0.0,0.6
15.9,kthreadd,0,0.0,0.0
16.0,awk,3140,65.0,0.2
16.0,top,3808,15.0,0.2
16.0,head,1012,15.0,0.1
16.1,top,3808,65.5,0.2
16.1,ksoftirqd/1,0,6.9,0.0
16.1,ksoftirqd/0,0,3.4,0.0
16.2,top,3676,47.1,0.2
16.2,rcu_sched,0,2.9,0.0
16.2,kworker/u4:3-events_power_efficient,0,2.9,0.0
16.3,top,3780,28.1,0.2
16.3,rcu_sched,0,3.1,0.0
16.3,ksoftirqd/1,0,3.1,0.0
16.4,top,3756,15.0,0.2
16.4,ksoftirqd/1,0,5.0,0.0
16.4,systemd,12840,0.0,0.6
16.5,top,3768,7.7,0.2
16.5,ksoftirqd/1,0,5.1,0.0
16.5,rcu_sched,0,2.6,0.0
16.6,top,3676,29.4,0.2
16.6,rcu_sched,0,2.9,0.0
16.6,ksoftirqd/1,0,2.9,0.0
16.7,top,3768,20.0,0.2
16.7,systemd,12840,0.0,0.6
16.7,kthreadd,0,0.0,0.0
16.8,top,3696,9.5,0.2
16.8,ksoftirqd/1,0,4.8,0.0
16.8,systemd,12840,0.0,0.6
16.9,top,3752,9.5,0.2
16.9,ksoftirqd/1,0,4.8,0.0
16.9,systemd,12840,0.0,0.6
17.0,top,3632,15.8,0.2
17.0,ksoftirqd/1,0,5.3,0.0
17.0,systemd,12840,0.0,0.6
17.1,top,3804,20.0,0.2
17.1,ksoftirqd/1,0,5.0,0.0
17.1,kworker/u4:0-events_unbound,0,5.0,0.0
17.2,awk,3116,94.7,0.2
17.2,top,3692,21.1,0.2
17.2,head,1044,10.5,0.1
17.3,top,3864,19.0,0.2
17.3,ksoftirqd/1,0,4.8,0.0
17.3,systemd,12840,0.0,0.6
17.4,top,3788,21.4,0.2
17.4,rcu_sched,0,3.6,0.0
17.4,systemd,12840,0.0,0.6
17.5,top,3756,21.1,0.2
17.5,ksoftirqd/1,0,5.3,0.0
17.5,systemd,12840,0.0,0.6
17.6,awk,3124,70.0,0.2
17.6,top,3776,15.0,0.2
17.6,ksoftirqd/1,0,10.0,0.0
17.7,awk,2932,72.7,0.1
17.7,top,3764,13.6,0.2
17.7,ksoftirqd/1,0,9.1,0.0
17.8,top,3780,39.0,0.2
17.8,ksoftirqd/1,0,4.9,0.0
17.8,ksoftirqd/0,0,2.4,0.0
17.9,top,3680,20.0,0.2
17.9,ksoftirqd/1,0,5.0,0.0
17.9,systemd,12840,0.0,0.6
18.0,top,3772,25.0,0.2
18.0,rcu_sched,0,5.0,0.0
18.0,ksoftirqd/1,0,5.0,0.0
18.1,awk,3100,47.4,0.2
18.1,top,3736,15.8,0.2
18.1,ksoftirqd/1,0,5.3,0.0
18.2,top,3628,20.0,0.2
18.2,ksoftirqd/1,0,5.0,0.0
18.2,systemd,12840,0.0,0.6
18.3,top,3800,15.0,0.2
18.3,systemd,12840,0.0,0.6
18.3,kthreadd,0,0.0,0.0
18.4,top,3748,20.0,0.2
18.4,ksoftirqd/1,0,5.0,0.0
18.4,systemd,12840,0.0,0.6
18.5,head,1036,28.6,0.1
18.5,awk,3096,23.8,0.2
18.5,top,3704,14.3,0.2
18.6,awk,3120,85.7,0.2
18.6,top,3696,14.3,0.2
18.6,head,1116,9.5,0.1
18.7,head,1040,17.9,0.1
18.7,top,3696,10.7,0.2
18.7,ksoftirqd/1,0,3.6,0.0
18.8,top,3876,19.0,0.2
18.8,ksoftirqd/0,0,4.8,0.0
18.8,ksoftirqd/1,0,4.8,0.0
18.9,top,3676,19.0,0.2
18.9,systemd,12840,0.0,0.6
18.9,kthreadd,0,0.0,0.0
19.0,top,3732,20.0,0.2
19.0,ksoftirqd/1,0,5.0,0.0
19.0,systemd,12840,0.0,0.6
