Time(s),COMMAND,RES,%CPU,%MEM
21.4,kworker/0:1H-kblockd,0,2.2,0.0
21.5,awk,3124,72.0,0.2
21.5,top,3756,12.0,0.2
21.5,ksoftirqd/1,0,8.0,0.0
21.6,top,3700,53.8,0.2
21.6,ksoftirqd/1,0,2.6,0.0
21.6,systemd,12348,0.0,0.6
21.7,head,1060,72.0,0.1
21.7,top,3744,24.0,0.2
21.7,awk,3108,12.0,0.2
21.8,top,3780,20.0,0.2
21.8,ksoftirqd/1,0,5.0,0.0
21.8,kworker/u4:1-events_unbound,0,5.0,0.0
21.9,top,3704,14.3,0.2
21.9,ksoftirqd/1,0,4.8,0.0
21.9,systemd,12348,0.0,0.6
22.0,top,3800,28.6,0.2
22.0,ksoftirqd/1,0,4.8,0.0
22.0,systemd,12348,0.0,0.6
22.1,top,3764,25.0,0.2
22.1,ksoftirqd/1,0,5.0,0.0
22.1,kworker/u4:3-events_power_efficient,0,5.0,0.0
22.2,top,3632,20.0,0.2
22.2,ksoftirqd/1,0,5.0,0.0
22.2,systemd,12348,0.0,0.6
22.3,top,3748,20.0,0.2
22.3,ksoftirqd/1,0,5.0,0.0
22.3,systemd,12348,0.0,0.6
22.4,awk,1820,90.0,0.1
22.4,top,3804,25.0,0.2
22.4,head,996,15.0,0.0
22.5,top,3796,21.1,0.2
22.5,head,1060,5.3,0.1
22.5,systemd,12348,0.0,0.6
22.6,top,3752,11.9,0.2
22.6,ksoftirqd/1,0,2.4,0.0
22.6,systemd,12348,0.0,0.6
22.7,top,3872,33.3,0.2
22.7,rcu_sched,0,2.6,0.0
22.7,ksoftirqd/1,0,2.6,0.0
22.8,top,3792,19.0,0.2
22.8,systemd,12348,0.0,0.6
22.8,kthreadd,0,0.0,0.0
22.9,top,3584,25.0,0.2
22.9,systemd,12348,0.0,0.6
22.9,kthreadd,0,0.0,0.0
23.0,top,3780,25.0,0.2
23.0,kworker/u4:3-events_freezable_power_,0,5.0,0.0
23.0,systemd,12348,0.0,0.6
23.1,top,3768,9.8,0.2
23.1,ksoftirqd/0,0,2.4,0.0
23.1,ksoftirqd/1,0,2.4,0.0
23.2,awk,3060,65.0,0.2
23.2,head,1032,15.0,0.1
23.2,ksoftirqd/1,0,10.0,0.0
23.3,top,3620,85.2,0.2
23.3,rcu_sched,0,3.7,0.0
23.3,ksoftirqd/1,0,3.7,0.0
23.4,head,1060,34.8,0.1
23.4,top,3616,17.4,0.2
23.4,awk,3104,17.4,0.2
23.5,top,3804,21.1,0.2
23.5,systemd,12348,0.0,0.6
23.5,kthreadd,0,0.0,0.0
23.6,awk,3144,34.8,0.2
