Time(s),COMMAND,RES,%CPU,%MEM
14.4,ksoftirqd/1,0,4.8,0.0
14.5,Suricata-Main,45960,20.0,2.3
14.5,top,3804,15.0,0.2
14.5,systemd,12680,0.0,0.6
14.6,Suricata-Main,45960,21.1,2.3
14.6,top,3808,10.5,0.2
14.6,systemd,12680,0.0,0.6
14.7,Suricata-Main,45960,15.8,2.3
14.7,top,3664,15.8,0.2
14.7,kworker/0:1-mm_percpu_wq,0,5.3,0.0
14.8,Suricata-Main,45960,21.1,2.3
14.8,top,3764,10.5,0.2
14.8,systemd,12680,0.0,0.6
14.9,Suricata-Main,45960,21.1,2.3
14.9,top,3792,21.1,0.2
14.9,awk,3112,10.5,0.2
15.0,Suricata-Main,45960,18.2,2.3
15.0,top,3696,13.6,0.2
15.0,systemd,12680,0.0,0.6
15.1,Suricata-Main,45960,15.0,2.3
15.1,top,3764,10.0,0.2
15.1,systemd,12680,0.0,0.6
15.2,Suricata-Main,45960,27.8,2.3
15.2,top,3800,16.7,0.2
15.2,awk,2924,16.7,0.1
15.3,Suricata-Main,45960,15.8,2.3
15.3,top,3708,15.8,0.2
15.3,awk,2972,10.5,0.1
15.4,top,3780,21.1,0.2
15.4,Suricata-Main,45960,10.5,2.3
15.4,systemd,12680,0.0,0.6
15.5,Suricata-Main,45960,14.3,2.3
15.5,top,3576,14.3,0.2
15.5,systemd,12680,0.0,0.6
15.6,Suricata-Main,45960,21.1,2.3
15.6,top,3788,10.5,0.2
15.6,rcu_sched,0,5.3,0.0
15.7,Suricata-Main,45960,20.0,2.3
15.7,top,3780,15.0,0.2
15.7,ksoftirqd/1,0,5.0,0.0
15.8,Suricata-Main,45960,21.1,2.3
15.8,top,3744,15.8,0.2
15.8,kworker/u4:0-events_freezable_power_,0,5.3,0.0
15.9,Suricata-Main,45960,21.1,2.3
15.9,top,3808,15.8,0.2
15.9,awk,3128,10.5,0.2
16.0,Suricata-Main,45960,21.1,2.3
16.0,top,3796,10.5,0.2
16.0,systemd,12680,0.0,0.6
16.1,Suricata-Main,45960,22.2,2.3
16.1,top,3788,11.1,0.2
16.1,systemd,12680,0.0,0.6
16.2,Suricata-Main,45960,21.1,2.3
16.2,top,3804,15.8,0.2
16.2,ksoftirqd/1,0,5.3,0.0
16.3,Suricata-Main,45960,19.0,2.3
16.3,top,3796,9.5,0.2
16.3,systemd,12680,0.0,0.6
16.4,Suricata-Main,45960,15.8,2.3
16.4,top,3756,5.3,0.2
16.4,awk,3096,5.3,0.2
16.5,Suricata-Main,45960,25.0,2.3
16.5,awk,3168,15.0,0.2
16.5,top,3612,10.0,0.2
16.6,Suricata-Main,45960,21.1,2.3
16.6,top,3796,15.8,0.2
16.6,systemd,12680,0.0,0.6
16.7,Suricata-Main,45960,15.8,2.3
16.7,top,3796,15.8,0.2
16.7,systemd,12680,0.0,0.6
16.8,Suricata-Main,45960,15.8,2.3
16.8,top,3772,15.8,0.2
16.8,systemd,12680,0.0,0.6
16.9,Suricata-Main,45960,15.0,2.3
16.9,top,3804,15.0,0.2
16.9,systemd,12680,0.0,0.6
17.0,Suricata-Main,45960,15.0,2.3
17.0,top,3636,15.0,0.2
17.0,awk,3144,10.0,0.2
17.1,Suricata-Main,45960,15.8,2.3
17.1,top,3744,10.5,0.2
17.1,systemd,12680,0.0,0.6
17.2,Suricata-Main,45960,15.8,2.3
17.2,top,3676,10.5,0.2
