Time(s),COMMAND,RES,%CPU,%MEM
11.3,ksoftirqd/1,0,74.1,0.0
11.3,Suricata-Main,45960,48.1,2.3
11.3,top,3696,11.1,0.2
11.4,ksoftirqd/1,0,73.9,0.0
11.4,Suricata-Main,45960,47.8,2.3
11.4,top,3592,13.0,0.2
11.5,ksoftirqd/1,0,62.5,0.0
11.5,Suricata-Main,45960,54.2,2.3
11.5,top,3736,12.5,0.2
11.6,ksoftirqd/1,0,68.0,0.0
11.6,Suricata-Main,45960,44.0,2.3
11.6,top,3748,16.0,0.2
11.7,ksoftirqd/1,0,77.8,0.0
11.7,Suricata-Main,45960,55.6,2.3
11.7,top,3804,18.5,0.2
11.8,ksoftirqd/1,0,88.0,0.0
11.8,Suricata-Main,45960,52.0,2.3
11.8,top,3612,16.0,0.2
11.9,ksoftirqd/1,0,73.1,0.0
11.9,Suricata-Main,45960,50.0,2.3
11.9,top,3704,19.2,0.2
12.0,ksoftirqd/1,0,85.0,0.0
12.0,Suricata-Main,45960,65.0,2.3
12.0,top,3800,15.0,0.2
12.1,ksoftirqd/1,0,75.0,0.0
12.1,Suricata-Main,45960,42.9,2.3
12.1,top,3764,10.7,0.2
12.2,ksoftirqd/1,0,74.2,0.0
12.2,Suricata-Main,45960,45.2,2.3
12.2,top,3788,9.7,0.2
12.3,ksoftirqd/1,0,80.0,0.0
12.3,Suricata-Main,45960,52.0,2.3
12.3,top,3700,20.0,0.2
12.4,ksoftirqd/1,0,80.0,0.0
12.4,Suricata-Main,45960,55.0,2.3
12.4,top,3752,20.0,0.2
12.5,ksoftirqd/1,0,77.8,0.0
12.5,Suricata-Main,45960,48.1,2.3
12.5,top,3776,14.8,0.2
12.6,ksoftirqd/1,0,80.8,0.0
12.6,Suricata-Main,45960,50.0,2.3
12.6,top,3876,15.4,0.2
12.7,ksoftirqd/1,0,77.8,0.0
12.7,Suricata-Main,45960,44.4,2.3
12.7,top,3800,7.4,0.2
12.8,ksoftirqd/1,0,79.2,0.0
12.8,Suricata-Main,45960,62.5,2.3
12.8,top,3776,16.7,0.2
12.9,ksoftirqd/1,0,75.0,0.0
12.9,Suricata-Main,45960,50.0,2.3
12.9,top,3748,15.6,0.2
13.0,ksoftirqd/1,0,81.0,0.0
13.0,Suricata-Main,45960,57.1,2.3
13.0,top,3708,19.0,0.2
13.1,ksoftirqd/1,0,85.0,0.0
13.1,Suricata-Main,45960,65.0,2.3
13.1,top,3776,20.0,0.2
13.2,ksoftirqd/1,0,65.2,0.0
13.2,Suricata-Main,45960,43.5,2.3
13.2,top,3764,17.4,0.2
13.3,ksoftirqd/1,0,75.0,0.0
13.3,Suricata-Main,45960,53.6,2.3
13.3,top,3748,14.3,0.2
13.4,ksoftirqd/1,0,81.5,0.0
13.4,Suricata-Main,45960,51.9,2.3
13.4,top,3728,14.8,0.2
13.5,ksoftirqd/1,0,67.9,0.0
13.5,Suricata-Main,45960,42.9,2.3
13.5,top,3700,7.1,0.2
13.6,ksoftirqd/1,0,76.2,0.0
13.6,Suricata-Main,45960,61.9,2.3
13.6,top,3748,19.0,0.2
13.7,ksoftirqd/1,0,76.0,0.0
13.7,Suricata-Main,45960,56.0,2.3
13.7,top,3684,20.0,0.2
13.8,ksoftirqd/1,0,92.0,0.0
13.8,Suricata-Main,45960,64.0,2.3
13.8,top,3796,16.0,0.2
13.9,ksoftirqd/1,0,76.9,0.0
13.9,Suricata-Main,45960,42.3,2.3
13.9,top,3796,11.5,0.2
14.0,ksoftirqd/1,0,69.6,0.0
14.0,Suricata-Main,45960,52.2,2.3
14.0,top,3632,13.0,0.2
14.1,ksoftirqd/1,0,77.3,0.0
14.1,Suricata-Main,45960,59.1,2.3
14.1,top,3712,18.2,0.2
14.2,ksoftirqd/1,0,71.4,0.0
14.2,Suricata-Main,45960,53.6,2.3
14.2,top,3804,17.9,0.2
14.3,ksoftirqd/1,0,79.2,0.0
14.3,Suricata-Main,45960,50.0,2.3
14.3,top,3684,16.7,0.2
14.4,ksoftirqd/1,0,80.0,0.0
14.4,Suricata-Main,45960,52.0,2.3
14.4,top,3696,12.0,0.2
14.5,ksoftirqd/1,0,73.1,0.0
14.5,Suricata-Main,45960,50.0,2.3
14.5,top,3744,15.4,0.2
14.6,ksoftirqd/1,0,76.9,0.0
14.6,Suricata-Main,45960,46.2,2.3
14.6,top,3772,15.4,0.2
14.7,ksoftirqd/1,0,88.0,0.0
14.7,Suricata-Main,45960,60.0,2.3
14.7,top,3756,20.0,0.2
14.8,ksoftirqd/1,0,72.0,0.0
14.8,Suricata-Main,45960,48.0,2.3
14.8,top,3760,12.0,0.2
14.9,ksoftirqd/1,0,82.1,0.0
14.9,Suricata-Main,45960,50.0,2.3
14.9,top,3696,10.7,0.2
15.0,ksoftirqd/1,0,77.4,0.0
15.0,Suricata-Main,45960,45.2,2.3
15.0,top,3704,12.9,0.2
15.1,ksoftirqd/1,0,85.0,0.0
15.1,Suricata-Main,45960,75.0,2.3
15.1,top,3764,25.0,0.2
15.2,ksoftirqd/1,0,80.0,0.0
15.2,Suricata-Main,45960,60.0,2.3
15.2,top,3676,20.0,0.2
15.3,ksoftirqd/1,0,70.4,0.0
15.3,Suricata-Main,45960,44.4,2.3
15.3,top,3796,11.1,0.2
15.4,ksoftirqd/1,0,83.3,0.0
15.4,Suricata-Main,45960,54.2,2.3
15.4,top,3768,16.7,0.2
15.5,ksoftirqd/1,0,75.9,0.0
15.5,Suricata-Main,45960,48.3,2.3
15.5,top,3808,13.8,0.2
15.6,ksoftirqd/1,0,79.3,0.0
15.6,Suricata-Main,45960,31.0,2.3
15.6,top,3704,6.9,0.2
15.7,ksoftirqd/1,0,67.7,0.0
15.7,Suricata-Main,45960,41.9,2.3
15.7,top,3796,12.9,0.2
15.8,ksoftirqd/1,0,63.6,0.0
15.8,Suricata-Main,45960,39.4,2.3
15.8,top,3748,12.1,0.2
15.9,ksoftirqd/1,0,85.7,0.0
15.9,Suricata-Main,45960,50.0,2.3
15.9,top,3748,10.7,0.2
16.0,ksoftirqd/1,0,76.9,0.0
16.0,Suricata-Main,45960,46.2,2.3
16.0,top,3788,15.4,0.2
16.1,ksoftirqd/1,0,74.1,0.0
16.1,Suricata-Main,45960,44.4,2.3
16.1,top,3724,14.8,0.2
16.2,ksoftirqd/1,0,74.1,0.0
16.2,Suricata-Main,45960,48.1,2.3
16.2,top,3772,18.5,0.2
16.3,ksoftirqd/1,0,87.5,0.0
16.3,Suricata-Main,45960,54.2,2.3
16.3,top,3792,16.7,0.2
16.4,ksoftirqd/1,0,70.4,0.0
16.4,Suricata-Main,45960,51.9,2.3
16.4,top,3800,11.1,0.2
16.5,ksoftirqd/1,0,74.1,0.0
16.5,Suricata-Main,45960,48.1,2.3
16.5,top,3680,14.8,0.2
16.6,ksoftirqd/1,0,74.1,0.0
16.6,Suricata-Main,45960,48.1,2.3
16.6,top,3700,11.1,0.2
16.7,ksoftirqd/1,0,80.8,0.0
16.7,Suricata-Main,45960,53.8,2.3
16.7,top,3744,11.5,0.2
16.8,ksoftirqd/1,0,75.9,0.0
16.8,Suricata-Main,45960,51.7,2.3
16.8,top,3624,10.3,0.2
16.9,ksoftirqd/1,0,65.4,0.0
16.9,Suricata-Main,45960,46.2,2.3
16.9,top,3712,15.4,0.2
17.0,ksoftirqd/1,0,70.4,0.0
17.0,Suricata-Main,45960,48.1,2.3
17.0,top,3760,14.8,0.2
17.1,ksoftirqd/1,0,77.3,0.0
17.1,Suricata-Main,45960,63.6,2.3
17.1,top,3796,13.6,0.2
17.2,ksoftirqd/1,0,71.4,0.0
17.2,Suricata-Main,45960,53.6,2.3
17.2,top,3700,10.7,0.2
17.3,ksoftirqd/1,0,72.0,0.0
17.3,Suricata-Main,45960,44.0,2.3
17.3,top,3772,12.0,0.2
17.4,ksoftirqd/1,0,75.0,0.0
17.4,Suricata-Main,45960,50.0,2.3
17.4,top,3700,17.9,0.2
17.5,ksoftirqd/1,0,72.0,0.0
17.5,Suricata-Main,45960,52.0,2.3
17.5,top,3744,20.0,0.2
17.6,ksoftirqd/1,0,66.7,0.0
17.6,Suricata-Main,45960,48.1,2.3
17.6,top,3724,14.8,0.2
17.7,ksoftirqd/1,0,84.0,0.0
17.7,Suricata-Main,45960,56.0,2.3
17.7,top,3764,12.0,0.2
17.8,ksoftirqd/1,0,92.0,0.0
17.8,Suricata-Main,45960,60.0,2.3
17.8,top,3696,16.0,0.2
17.9,ksoftirqd/1,0,76.9,0.0
17.9,Suricata-Main,45960,42.3,2.3
17.9,top,3744,11.5,0.2
18.0,ksoftirqd/1,0,88.5,0.0
18.0,Suricata-Main,45960,50.0,2.3
18.0,top,3792,15.4,0.2
18.1,ksoftirqd/1,0,73.9,0.0
18.1,Suricata-Main,45960,52.2,2.3
