Time(s),COMMAND,RES,%CPU,%MEM
16.2,Suricata-Main,45788,65.2,2.3
16.2,top,3620,17.4,0.2
16.3,ksoftirqd/0,0,80.0,0.0
16.3,Suricata-Main,45788,60.0,2.3
16.3,top,3796,16.0,0.2
16.4,ksoftirqd/0,0,76.9,0.0
16.4,Suricata-Main,45788,61.5,2.3
16.4,top,3636,11.5,0.2
16.5,ksoftirqd/0,0,80.0,0.0
16.5,Suricata-Main,45788,52.0,2.3
16.5,top,3808,12.0,0.2
16.6,ksoftirqd/0,0,80.8,0.0
16.6,Suricata-Main,45788,61.5,2.3
16.6,top,3756,15.4,0.2
16.7,ksoftirqd/0,0,83.3,0.0
16.7,Suricata-Main,45788,58.3,2.3
16.7,top,3696,12.5,0.2
16.8,ksoftirqd/0,0,84.0,0.0
16.8,Suricata-Main,45788,68.0,2.3
16.8,top,3796,24.0,0.2
16.9,ksoftirqd/0,0,88.5,0.0
16.9,Suricata-Main,45788,53.8,2.3
16.9,top,3780,15.4,0.2
17.0,ksoftirqd/0,0,94.7,0.0
17.0,Suricata-Main,45788,73.7,2.3
17.0,top,3736,26.3,0.2
17.1,ksoftirqd/0,0,77.3,0.0
17.1,Suricata-Main,45788,72.7,2.3
17.1,top,3636,18.2,0.2
17.2,Suricata-Main,45788,85.7,2.3
17.2,ksoftirqd/0,0,71.4,0.0
17.2,top,3696,19.0,0.2
17.3,ksoftirqd/0,0,75.9,0.0
17.3,Suricata-Main,45788,55.2,2.3
17.3,top,3792,17.2,0.2
17.4,ksoftirqd/0,0,95.0,0.0
17.4,Suricata-Main,45788,75.0,2.3
17.4,top,3604,25.0,0.2
17.5,ksoftirqd/0,0,77.8,0.0
17.5,Suricata-Main,45788,66.7,2.3
17.5,top,3620,18.5,0.2
17.6,ksoftirqd/0,0,68.0,0.0
17.6,Suricata-Main,45788,64.0,2.3
17.6,top,3800,20.0,0.2
17.7,ksoftirqd/0,0,81.5,0.0
17.7,Suricata-Main,45788,44.4,2.3
17.7,top,3772,18.5,0.2
17.8,ksoftirqd/0,0,79.2,0.0
17.8,Suricata-Main,45788,62.5,2.3
17.8,top,3632,20.8,0.2
17.9,ksoftirqd/0,0,88.5,0.0
17.9,Suricata-Main,45788,53.8,2.3
17.9,top,3748,11.5,0.2
18.0,ksoftirqd/0,0,87.5,0.0
18.0,Suricata-Main,45788,66.7,2.3
18.0,top,3624,16.7,0.2
18.1,ksoftirqd/0,0,79.2,0.0
18.1,Suricata-Main,45788,62.5,2.3
18.1,top,3696,12.5,0.2
18.2,ksoftirqd/0,0,76.7,0.0
18.2,Suricata-Main,45788,50.0,2.3
18.2,top,3676,10.0,0.2
18.3,ksoftirqd/0,0,76.9,0.0
18.3,Suricata-Main,45788,57.7,2.3
18.3,top,3620,11.5,0.2
18.4,ksoftirqd/0,0,81.5,0.0
18.4,Suricata-Main,45788,66.7,2.3
18.4,top,3644,14.8,0.2
18.5,ksoftirqd/0,0,70.4,0.0
18.5,Suricata-Main,45788,59.3,2.3
18.5,top,3868,14.8,0.2
18.6,ksoftirqd/0,0,84.0,0.0
18.6,Suricata-Main,45788,56.0,2.3
18.6,top,3788,12.0,0.2
18.7,ksoftirqd/0,0,79.2,0.0
18.7,Suricata-Main,45788,54.2,2.3
18.7,top,3744,16.7,0.2
18.8,ksoftirqd/0,0,91.7,0.0
18.8,Suricata-Main,45788,70.8,2.3
18.8,top,3744,16.7,0.2
18.9,ksoftirqd/0,0,73.9,0.0
18.9,Suricata-Main,45788,65.2,2.3
18.9,top,3760,17.4,0.2
19.0,ksoftirqd/0,0,77.8,0.0
19.0,Suricata-Main,45788,66.7,2.3
19.0,top,3768,22.2,0.2
19.1,ksoftirqd/0,0,72.7,0.0
19.1,Suricata-Main,45788,54.5,2.3
19.1,top,3740,13.6,0.2
19.2,ksoftirqd/0,0,76.0,0.0
19.2,Suricata-Main,45788,52.0,2.3
19.2,top,3632,8.0,0.2
19.3,ksoftirqd/0,0,85.0,0.0
19.3,Suricata-Main,45788,75.0,2.3
19.3,top,3772,15.0,0.2
19.4,ksoftirqd/0,0,75.9,0.0
19.4,Suricata-Main,45788,44.8,2.3
19.4,top,3744,13.8,0.2
19.5,ksoftirqd/0,0,84.6,0.0
19.5,Suricata-Main,45788,50.0,2.3
19.5,top,3764,15.4,0.2
19.6,ksoftirqd/0,0,76.9,0.0
19.6,Suricata-Main,45788,53.8,2.3
19.6,top,3772,11.5,0.2
19.7,ksoftirqd/0,0,82.1,0.0
19.7,Suricata-Main,45788,53.6,2.3
19.7,top,3780,10.7,0.2
19.8,ksoftirqd/0,0,80.0,0.0
19.8,Suricata-Main,45788,68.0,2.3
19.8,top,3804,20.0,0.2
19.9,ksoftirqd/0,0,76.0,0.0
19.9,Suricata-Main,45788,56.0,2.3
19.9,top,3772,16.0,0.2
20.0,ksoftirqd/0,0,85.2,0.0
20.0,Suricata-Main,45788,55.6,2.3
20.0,top,3800,11.1,0.2
20.1,ksoftirqd/0,0,85.2,0.0
20.1,Suricata-Main,45788,59.3,2.3
20.1,top,3804,14.8,0.2
20.2,ksoftirqd/0,0,81.8,0.0
