Time(s),COMMAND,RES,%CPU,%MEM
19.9,kworker/u4:0-events_power_efficient,0,2.7,0.0
20.0,awk,3132,36.4,0.2
20.0,top,3760,13.6,0.2
20.0,ksoftirqd/1,0,4.5,0.0
20.1,awk,3064,20.8,0.2
20.1,top,3788,12.5,0.2
20.1,head,1020,8.3,0.1
20.2,top,3752,15.0,0.2
20.2,systemd,12348,0.0,0.6
20.2,kthreadd,0,0.0,0.0
20.3,top,3760,41.7,0.2
20.3,ksoftirqd/1,0,5.6,0.0
20.3,rcu_sched,0,2.8,0.0
20.4,head,1036,20.8,0.1
20.4,top,3788,16.7,0.2
20.4,awk,3104,8.3,0.2
20.5,top,3752,17.4,0.2
20.5,head,1092,13.0,0.1
20.5,awk,3124,8.7,0.2
20.6,top,3800,20.0,0.2
20.6,ksoftirqd/1,0,5.0,0.0
20.6,systemd,12348,0.0,0.6
20.7,top,3800,15.8,0.2
20.7,ksoftirqd/1,0,2.6,0.0
20.7,systemd,12348,0.0,0.6
20.8,top,3612,10.0,0.2
20.8,ksoftirqd/1,0,3.3,0.0
20.8,systemd,12348,0.0,0.6
20.9,head,1016,57.9,0.1
20.9,awk,3140,26.3,0.2
20.9,top,3792,21.1,0.2
21.0,top,3616,16.7,0.2
21.0,ksoftirqd/1,0,4.2,0.0
21.0,systemd,12348,0.0,0.6
21.1,top,3744,38.2,0.2
21.1,ksoftirqd/1,0,2.9,0.0
21.1,systemd,12348,0.0,0.6
21.2,top,3804,20.0,0.2
21.2,systemd,12348,0.0,0.6
21.2,kthreadd,0,0.0,0.0
21.3,top,3776,32.4,0.2
21.3,ksoftirqd/1,0,2.9,0.0
21.3,multipathd,27240,2.9,1.4
21.4,head,1092,19.2,0.1
21.4,top,3868,15.4,0.2
21.4,ksoftirqd/1,0,7.7,0.0
21.5,head,1008,30.8,0.1
21.5,top,3808,11.5,0.2
21.5,ksoftirqd/1,0,7.7,0.0
21.6,top,3780,23.8,0.2
21.6,ksoftirqd/1,0,4.8,0.0
21.6,systemd-network,7360,4.8,0.4
21.7,top,3788,16.7,0.2
21.7,systemd,12348,0.0,0.6
21.7,kthreadd,0,0.0,0.0
21.8,top,3636,11.5,0.2
21.8,ksoftirqd/1,0,3.8,0.0
21.8,systemd,12348,0.0,0.6
21.9,top,3756,37.1,0.2
21.9,ksoftirqd/1,0,2.9,0.0
21.9,irqbalance,3588,2.9,0.2
22.0,head,1060,55.0,0.1
22.0,awk,3104,30.0,0.2
22.0,top,3796,25.0,0.2
22.1,top,3764,14.8,0.2
22.1,systemd,12348,0.0,0.6
22.1,kthreadd,0,0.0,0.0
22.2,top,3768,16.0,0.2
22.2,head,1024,12.0,0.1
22.2,awk,3104,8.0,0.2
22.3,top,3684,15.0,0.2
22.3,systemd,12348,0.0,0.6
22.3,kthreadd,0,0.0,0.0
22.4,top,3808,12.1,0.2
22.4,ksoftirqd/1,0,3.0,0.0
22.4,systemd,12348,0.0,0.6
22.5,top,3748,15.0,0.2
22.5,ksoftirqd/1,0,5.0,0.0
22.5,systemd,12348,0.0,0.6
22.6,top,3720,13.5,0.2
22.6,ksoftirqd/1,0,2.7,0.0
22.6,systemd,12348,0.0,0.6
22.7,head,1028,26.1,0.1
22.7,top,3768,17.4,0.2
22.7,awk,3148,17.4,0.2
22.8,top,3632,32.4,0.2
22.8,rcu_sched,0,2.7,0.0
22.8,ksoftirqd/1,0,2.7,0.0
22.9,awk,3160,42.9,0.2
22.9,top,3768,19.0,0.2
22.9,ksoftirqd/0,0,4.8,0.0
23.0,top,3676,31.2,0.2
23.0,ksoftirqd/1,0,3.1,0.0
23.0,systemd,12348,0.0,0.6
23.1,top,3796,32.5,0.2
23.1,ksoftirqd/1,0,2.5,0.0
23.1,kworker/u4:0-events_power_efficient,0,2.5,0.0
23.2,awk,3132,78.3,0.2
23.2,top,3768,13.0,0.2
23.2,head,1024,8.7,0.1
23.3,top,3740,45.7,0.2
23.3,ksoftirqd/1,0,2.9,0.0
23.3,systemd,12348,0.0,0.6
23.4,awk,3096,43.5,0.2
23.4,top,3736,17.4,0.2
23.4,ksoftirqd/1,0,4.3,0.0
23.5,top,3868,16.7,0.2
23.5,ksoftirqd/1,0,4.2,0.0
23.5,systemd,12348,0.0,0.6
23.6,top,3748,20.0,0.2
23.6,rcu_sched,0,5.0,0.0
23.6,ksoftirqd/1,0,5.0,0.0
23.7,top,3744,12.1,0.2
23.7,ksoftirqd/1,0,3.0,0.0
23.7,kworker/1:3-mm_percpu_wq,0,3.0,0.0
23.8,top,3772,10.0,0.2
23.8,ksoftirqd/0,0,2.5,0.0
