Time(s),COMMAND,RES,%CPU,%MEM
21.0,ksoftirqd/0,0,87.5,0.0
21.0,Suricata-Main,45788,58.3,2.3
21.0,top,3636,12.5,0.2
21.1,ksoftirqd/0,0,84.6,0.0
21.1,Suricata-Main,45788,53.8,2.3
21.1,top,3632,11.5,0.2
21.2,ksoftirqd/0,0,91.7,0.0
21.2,Suricata-Main,45788,50.0,2.3
21.2,top,3700,16.7,0.2
21.3,ksoftirqd/0,0,90.9,0.0
21.3,Suricata-Main,45788,63.6,2.3
21.3,top,3620,13.6,0.2
21.4,ksoftirqd/0,0,78.9,0.0
21.4,Suricata-Main,45788,57.9,2.3
21.4,top,3696,15.8,0.2
21.5,ksoftirqd/0,0,89.5,0.0
21.5,Suricata-Main,45788,63.2,2.3
21.5,top,3788,15.8,0.2
21.6,ksoftirqd/0,0,82.6,0.0
21.6,Suricata-Main,45788,69.6,2.3
21.6,top,3764,17.4,0.2
