Time(s),COMMAND,RES,%CPU,%MEM
12.6,head,1008,10.5,0.1
12.7,top,3760,25.0,0.2
12.7,irqbalance,3588,12.5,0.2
12.7,rcu_sched,0,4.2,0.0
12.8,top,3692,15.8,0.2
12.8,awk,3120,15.8,0.2
12.8,head,1060,10.5,0.1
12.9,top,3776,26.1,0.2
12.9,systemd,12348,0.0,0.6
12.9,kthreadd,0,0.0,0.0
13.0,top,3752,23.1,0.2
13.0,systemd,12348,0.0,0.6
13.0,kthreadd,0,0.0,0.0
13.1,top,3804,27.3,0.2
13.1,systemd,12348,0.0,0.6
13.1,kthreadd,0,0.0,0.0
13.2,top,3732,36.4,0.2
13.2,systemd,12348,4.5,0.6
13.2,ksoftirqd/0,0,4.5,0.0
13.3,top,3752,29.2,0.2
13.3,systemd,12348,0.0,0.6
13.3,kthreadd,0,0.0,0.0
13.4,top,3796,20.8,0.2
13.4,systemd,12348,0.0,0.6
13.4,kthreadd,0,0.0,0.0
13.5,top,3772,20.0,0.2
13.5,systemd,12348,0.0,0.6
13.5,kthreadd,0,0.0,0.0
13.6,top,3776,16.7,0.2
13.6,awk,3060,11.1,0.2
13.6,head,1020,11.1,0.1
13.7,top,3808,31.8,0.2
13.7,ksoftirqd/0,0,4.5,0.0
13.7,systemd,12348,0.0,0.6
13.8,top,3768,20.0,0.2
13.8,systemd,12348,0.0,0.6
13.8,kthreadd,0,0.0,0.0
13.9,awk,2984,25.0,0.1
13.9,top,3744,15.0,0.2
13.9,head,1052,5.0,0.1
14.0,top,3788,27.3,0.2
14.0,systemd,12348,0.0,0.6
14.0,kthreadd,0,0.0,0.0
14.1,top,3744,28.6,0.2
14.1,systemd,12348,0.0,0.6
14.1,kthreadd,0,0.0,0.0
14.2,awk,3128,14.3,0.2
14.2,top,3788,9.5,0.2
14.2,systemd,12348,0.0,0.6
14.3,top,3808,25.0,0.2
14.3,awk,3124,15.0,0.2
14.3,systemd,12348,0.0,0.6
14.4,top,3780,27.3,0.2
14.4,systemd,12348,0.0,0.6
14.4,kthreadd,0,0.0,0.0
14.5,top,3576,22.7,0.2
14.5,systemd,12348,0.0,0.6
14.5,kthreadd,0,0.0,0.0
14.6,top,3780,20.8,0.2
14.6,systemd,12348,0.0,0.6
14.6,kthreadd,0,0.0,0.0
14.7,top,3748,18.2,0.2
14.7,systemd,12348,0.0,0.6
14.7,kthreadd,0,0.0,0.0
14.8,top,3676,29.2,0.2
14.8,ksoftirqd/0,0,4.2,0.0
14.8,rcu_sched,0,4.2,0.0
14.9,top,3592,21.7,0.2
14.9,ksoftirqd/0,0,4.3,0.0
14.9,systemd,12348,0.0,0.6
15.0,top,3792,22.7,0.2
15.0,systemd,12348,0.0,0.6
15.0,kthreadd,0,0.0,0.0
15.1,top,3808,15.8,0.2
15.1,awk,3120,15.8,0.2
15.1,systemd,12348,0.0,0.6
